,GENDER,RACE
25593, Male, White
25594, Female, White
25595, Male, White
25596, Male, White
25597, Male, White
25598, Female, White
25599, Male, White
25600, Female, White
25601, Male, White
25602, Male, White
25603, Male, Black
25604, Male, White
25605, Male, White
25606, Male, White
25607, Female, White
25608, Female, White
25609, Female, White
25610, Male, White
25611, Male, White
25612, Male, White
25613, Male, White
25614, Male, White
25615, Male, White
25616, Female, Black
25617, Female, White
25618, Male, White
25619, Female, Asian-Pac-Islander
25620, Female, White
25621, Male, White
25622, Male, White
25623, Male, White
25624, Male, White
25625, Male, White
25626, Male, White
25627, Male, White
25628, Female, White
25629, Male, Black
25630, Male, White
25631, Female, White
25632, Male, White
25633, Male, White
25634, Male, White
25635, Female, White
25636, Male, Asian-Pac-Islander
25637, Male, White
25638, Male, White
25639, Male, White
25640, Male, White
25641, Male, White
25642, Female, White
25643, Female, White
25644, Female, White
25645, Female, White
25646, Male, Other
25647, Male, Amer-Indian-Eskimo
25648, Male, White
25649, Female, Black
25650, Male, White
25651, Female, White
25652, Male, White
25653, Female, White
25654, Female, White
25655, Female, White
25656, Male, White
25657, Female, White
25658, Female, White
25659, Male, Black
25660, Male, White
25661, Male, White
25662, Male, Black
25663, Male, Black
25664, Male, White
25665, Male, White
25666, Male, White
25667, Male, White
25668, Male, White
25669, Male, White
25670, Male, White
25671, Male, Other
25672, Male, White
25673, Male, White
25674, Female, White
25675, Male, White
25676, Female, Black
25677, Male, White
25678, Male, White
25679, Male, Black
25680, Female, Black
25681, Female, White
25682, Male, White
25683, Female, White
25684, Male, White
25685, Female, White
25686, Female, White
25687, Male, White
25688, Male, White
25689, Female, White
25690, Male, Black
25691, Male, White
25692, Female, White
25693, Female, White
25694, Male, White
25695, Female, White
25696, Female, Black
25697, Male, White
25698, Male, White
25699, Male, White
25700, Female, White
25701, Female, Black
25702, Female, White
25703, Female, White
25704, Female, White
25705, Male, White
25706, Female, White
25707, Male, White
25708, Male, White
25709, Male, White
25710, Female, White
25711, Male, White
25712, Male, Black
25713, Male, White
25714, Female, White
25715, Male, White
25716, Male, White
25717, Male, White
25718, Female, White
25719, Female, White
25720, Male, White
25721, Male, White
25722, Male, White
25723, Female, White
25724, Female, White
25725, Male, White
25726, Female, White
25727, Male, White
25728, Female, White
25729, Male, White
25730, Male, White
25731, Male, White
25732, Male, White
25733, Female, White
25734, Male, White
25735, Male, White
25736, Female, White
25737, Female, White
25738, Female, White
25739, Male, Asian-Pac-Islander
25740, Female, White
25741, Male, White
25742, Male, White
25743, Male, Asian-Pac-Islander
25744, Female, White
25745, Female, White
25746, Male, White
25747, Male, White
25748, Male, White
25749, Male, White
25750, Male, Black
25751, Female, White
25752, Female, Asian-Pac-Islander
25753, Male, White
25754, Male, White
25755, Male, White
25756, Female, Asian-Pac-Islander
25757, Male, Amer-Indian-Eskimo
25758, Male, White
25759, Male, White
25760, Male, White
25761, Male, White
25762, Male, White
25763, Male, White
25764, Male, White
25765, Female, White
25766, Male, Asian-Pac-Islander
25767, Female, White
25768, Female, White
25769, Male, White
25770, Female, White
25771, Male, White
25772, Male, White
25773, Male, White
25774, Male, White
25775, Male, White
25776, Male, White
25777, Male, White
25778, Male, White
25779, Male, White
25780, Female, White
25781, Male, White
25782, Male, White
25783, Female, White
25784, Female, White
25785, Male, White
25786, Male, White
25787, Male, White
25788, Female, White
25789, Male, Black
25790, Male, White
25791, Male, Black
25792, Female, White
25793, Female, White
25794, Female, White
25795, Male, White
25796, Male, White
25797, Male, White
25798, Female, White
25799, Male, White
25800, Male, White
25801, Male, White
25802, Male, White
25803, Male, White
25804, Male, White
25805, Male, White
25806, Male, White
25807, Male, White
25808, Male, White
25809, Male, White
25810, Female, White
25811, Female, White
25812, Female, White
25813, Male, White
25814, Female, White
25815, Male, White
25816, Male, Asian-Pac-Islander
25817, Male, White
25818, Female, Black
25819, Male, White
25820, Female, White
25821, Female, White
25822, Male, White
25823, Male, White
25824, Male, White
25825, Male, White
25826, Female, White
25827, Female, White
25828, Male, White
25829, Male, White
25830, Male, White
25831, Male, White
25832, Female, White
25833, Male, White
25834, Female, White
25835, Male, White
25836, Male, White
25837, Male, White
25838, Male, White
25839, Male, White
25840, Male, White
25841, Female, Asian-Pac-Islander
25842, Female, Black
25843, Male, White
25844, Male, White
25845, Male, White
25846, Female, White
25847, Male, White
25848, Female, Black
25849, Male, Black
25850, Male, Asian-Pac-Islander
25851, Male, White
25852, Male, White
25853, Female, White
25854, Male, White
25855, Male, White
25856, Male, White
25857, Female, Black
25858, Male, White
25859, Female, White
25860, Female, Black
25861, Male, White
25862, Male, White
25863, Female, White
25864, Male, White
25865, Male, White
25866, Male, White
25867, Female, Black
25868, Male, White
25869, Female, White
25870, Male, White
25871, Female, White
25872, Male, White
25873, Female, Asian-Pac-Islander
25874, Male, White
25875, Female, Black
25876, Male, White
25877, Male, White
25878, Male, White
25879, Female, White
25880, Male, White
25881, Male, White
25882, Male, Black
25883, Male, White
25884, Female, White
25885, Male, Black
25886, Male, White
25887, Female, White
25888, Male, White
25889, Female, White
25890, Male, White
25891, Male, White
25892, Male, White
25893, Male, White
25894, Male, White
25895, Male, White
25896, Male, White
25897, Female, Asian-Pac-Islander
25898, Male, Other
25899, Female, Asian-Pac-Islander
25900, Male, White
25901, Female, White
25902, Male, White
25903, Male, White
25904, Male, White
25905, Male, White
25906, Male, Black
25907, Female, White
25908, Male, White
25909, Male, White
25910, Male, White
25911, Male, White
25912, Female, White
25913, Male, Black
25914, Male, White
25915, Male, White
25916, Male, White
25917, Male, White
25918, Female, White
25919, Female, Black
25920, Male, White
25921, Male, White
25922, Male, White
25923, Male, White
25924, Male, White
25925, Male, White
25926, Male, White
25927, Female, White
25928, Female, White
25929, Female, White
25930, Male, Black
25931, Female, White
25932, Male, White
25933, Male, White
25934, Female, Black
25935, Female, White
25936, Male, White
25937, Female, White
25938, Male, White
25939, Female, White
25940, Male, White
25941, Female, White
25942, Male, Black
25943, Male, White
25944, Male, White
25945, Female, White
25946, Male, Asian-Pac-Islander
25947, Female, White
25948, Female, White
25949, Female, White
25950, Female, White
25951, Male, White
25952, Male, White
25953, Female, White
25954, Male, White
25955, Male, Black
25956, Male, White
25957, Female, White
25958, Female, White
25959, Male, White
25960, Female, Black
25961, Male, White
25962, Male, White
25963, Male, White
25964, Female, White
25965, Male, White
25966, Male, White
25967, Male, White
25968, Female, Black
25969, Male, White
25970, Male, White
25971, Female, Black
25972, Female, White
25973, Female, Black
25974, Male, White
25975, Female, Asian-Pac-Islander
25976, Male, White
25977, Male, White
25978, Male, White
25979, Male, White
25980, Male, White
25981, Female, White
25982, Male, White
25983, Male, White
25984, Male, Black
25985, Male, White
25986, Male, Black
25987, Male, White
25988, Male, White
25989, Female, White
25990, Female, Asian-Pac-Islander
25991, Male, White
25992, Male, White
25993, Female, White
25994, Male, Asian-Pac-Islander
25995, Male, White
25996, Male, White
25997, Female, White
25998, Male, Black
25999, Male, White
26000, Female, White
26001, Male, White
26002, Male, White
26003, Male, White
26004, Male, White
26005, Male, White
26006, Female, White
26007, Male, Asian-Pac-Islander
26008, Male, White
26009, Male, White
26010, Male, White
26011, Male, White
26012, Female, White
26013, Male, White
26014, Female, White
26015, Female, White
26016, Male, White
26017, Male, White
26018, Female, Asian-Pac-Islander
26019, Male, White
26020, Male, White
26021, Female, White
26022, Male, White
26023, Male, White
26024, Male, White
26025, Male, White
26026, Female, White
26027, Male, White
26028, Female, White
26029, Male, White
26030, Female, White
26031, Female, White
26032, Male, White
26033, Male, White
26034, Male, White
26035, Female, White
26036, Male, White
26037, Male, White
26038, Male, White
26039, Female, White
26040, Male, White
26041, Female, White
26042, Male, White
26043, Female, Amer-Indian-Eskimo
26044, Male, White
26045, Male, White
26046, Female, White
26047, Male, White
26048, Female, White
26049, Male, White
26050, Male, Black
26051, Male, White
26052, Male, White
26053, Male, White
26054, Female, Black
26055, Male, Black
26056, Male, Black
26057, Male, White
26058, Male, White
26059, Male, White
26060, Female, White
26061, Male, White
26062, Female, White
26063, Female, White
26064, Male, White
26065, Male, White
26066, Female, White
26067, Male, White
26068, Female, White
26069, Female, White
26070, Male, White
26071, Male, White
26072, Male, Black
26073, Male, White
26074, Male, White
26075, Male, White
26076, Male, White
26077, Female, Black
26078, Female, White
26079, Male, White
26080, Male, White
26081, Female, White
26082, Male, White
26083, Male, White
26084, Male, White
26085, Female, White
26086, Male, White
26087, Male, White
26088, Female, Black
26089, Male, White
26090, Male, White
26091, Female, Asian-Pac-Islander
26092, Male, White
26093, Male, Amer-Indian-Eskimo
26094, Female, White
26095, Female, White
26096, Male, White
26097, Male, White
26098, Male, White
26099, Female, White
26100, Male, White
26101, Male, White
26102, Male, White
26103, Male, White
26104, Male, White
26105, Male, White
26106, Male, White
26107, Male, White
26108, Male, White
26109, Male, White
26110, Male, White
26111, Male, White
26112, Male, White
26113, Male, White
26114, Female, White
26115, Female, White
26116, Male, White
26117, Male, White
26118, Male, White
26119, Male, White
26120, Male, Black
26121, Male, White
26122, Male, White
26123, Male, White
26124, Male, White
26125, Male, White
26126, Female, White
26127, Male, White
26128, Male, White
26129, Male, White
26130, Male, White
26131, Male, White
26132, Female, White
26133, Male, Black
26134, Male, White
26135, Female, White
26136, Female, White
26137, Female, White
26138, Female, White
26139, Male, White
26140, Male, White
26141, Male, White
26142, Male, White
26143, Male, White
26144, Male, White
26145, Female, White
26146, Male, White
26147, Male, White
26148, Male, White
26149, Male, White
26150, Male, Asian-Pac-Islander
26151, Male, White
26152, Male, Asian-Pac-Islander
26153, Female, White
26154, Male, Black
26155, Male, White
26156, Male, Amer-Indian-Eskimo
26157, Male, White
26158, Male, White
26159, Male, White
26160, Male, White
26161, Male, White
26162, Female, White
26163, Male, Black
26164, Male, White
26165, Female, Black
26166, Male, Amer-Indian-Eskimo
26167, Female, White
26168, Male, White
26169, Female, Black
26170, Male, White
26171, Female, White
26172, Male, White
26173, Male, Amer-Indian-Eskimo
26174, Female, White
26175, Male, Black
26176, Male, White
26177, Female, White
26178, Male, White
26179, Female, White
26180, Male, White
26181, Male, Black
26182, Male, White
26183, Female, White
26184, Male, White
26185, Female, White
26186, Male, White
26187, Male, White
26188, Male, White
26189, Male, Black
26190, Male, White
26191, Male, White
26192, Male, White
26193, Male, White
26194, Female, White
26195, Male, White
26196, Male, Amer-Indian-Eskimo
26197, Male, White
26198, Female, White
26199, Male, White
26200, Male, White
26201, Male, White
26202, Male, White
26203, Male, White
26204, Male, White
26205, Male, Black
26206, Male, White
26207, Male, White
26208, Male, White
26209, Male, White
26210, Male, White
26211, Male, White
26212, Male, White
26213, Male, White
26214, Female, White
26215, Male, White
26216, Female, White
26217, Male, White
26218, Male, White
26219, Male, White
26220, Male, White
26221, Male, White
26222, Male, Black
26223, Male, White
26224, Female, White
26225, Female, Black
26226, Female, White
26227, Male, White
26228, Female, White
26229, Male, White
26230, Male, White
26231, Male, White
26232, Female, White
26233, Male, White
26234, Male, White
26235, Female, White
26236, Female, White
26237, Male, White
26238, Male, Black
26239, Male, White
26240, Male, White
26241, Male, White
26242, Male, White
26243, Female, Amer-Indian-Eskimo
26244, Female, Black
26245, Male, White
26246, Male, White
26247, Male, White
26248, Male, White
26249, Male, White
26250, Male, White
26251, Female, White
26252, Male, Black
26253, Male, White
26254, Male, White
26255, Female, White
26256, Male, White
26257, Male, White
26258, Female, White
26259, Female, Asian-Pac-Islander
26260, Male, White
26261, Male, White
26262, Female, White
26263, Female, White
26264, Male, White
26265, Male, White
26266, Female, White
26267, Female, White
26268, Female, White
26269, Male, White
26270, Female, White
26271, Female, Black
26272, Male, White
26273, Male, White
26274, Male, White
26275, Male, White
26276, Male, White
26277, Male, White
26278, Female, White
26279, Male, Other
26280, Male, White
26281, Male, White
26282, Female, White
26283, Male, White
26284, Female, White
26285, Female, White
26286, Male, White
26287, Male, White
26288, Female, White
26289, Male, Black
26290, Male, White
26291, Male, White
26292, Female, White
26293, Female, White
26294, Male, White
26295, Female, White
26296, Female, White
26297, Male, White
26298, Female, White
26299, Male, White
26300, Male, White
26301, Male, White
26302, Male, White
26303, Male, White
26304, Female, White
26305, Male, Asian-Pac-Islander
26306, Male, White
26307, Female, White
26308, Female, White
26309, Male, White
26310, Female, White
26311, Male, White
26312, Female, White
26313, Male, White
26314, Male, White
26315, Male, White
26316, Female, White
26317, Male, White
26318, Female, White
26319, Female, White
26320, Male, White
26321, Male, Asian-Pac-Islander
26322, Male, White
26323, Male, White
26324, Male, White
26325, Male, White
26326, Male, White
26327, Male, White
26328, Male, White
26329, Male, White
26330, Male, White
26331, Female, White
26332, Male, White
26333, Male, White
26334, Male, White
26335, Male, White
26336, Male, White
26337, Male, White
26338, Male, White
26339, Male, White
26340, Male, White
26341, Female, White
26342, Female, White
26343, Male, White
26344, Male, White
26345, Male, White
26346, Male, White
26347, Male, White
26348, Male, White
26349, Female, White
26350, Male, White
26351, Male, White
26352, Male, White
26353, Male, White
26354, Female, White
26355, Female, White
26356, Male, Asian-Pac-Islander
26357, Female, Black
26358, Male, White
26359, Male, White
26360, Male, White
26361, Male, White
26362, Female, White
26363, Male, White
26364, Female, Black
26365, Male, White
26366, Male, White
26367, Male, White
26368, Male, White
26369, Female, Black
26370, Male, White
26371, Male, White
26372, Male, White
26373, Female, White
26374, Male, White
26375, Female, Black
26376, Male, White
26377, Female, White
26378, Male, White
26379, Male, White
26380, Male, Amer-Indian-Eskimo
26381, Male, White
26382, Male, White
26383, Female, White
26384, Female, White
26385, Female, White
26386, Male, White
26387, Male, White
26388, Male, White
26389, Female, White
26390, Female, White
26391, Female, White
26392, Female, White
26393, Male, Black
26394, Female, White
26395, Female, Black
26396, Male, White
26397, Female, White
26398, Male, White
26399, Male, White
26400, Male, Asian-Pac-Islander
26401, Male, White
26402, Male, White
26403, Male, White
26404, Female, Black
26405, Male, White
26406, Male, White
26407, Male, White
26408, Female, White
26409, Male, White
26410, Female, White
26411, Male, White
26412, Male, White
26413, Male, White
26414, Male, White
26415, Male, White
26416, Male, White
26417, Male, White
26418, Male, White
26419, Male, White
26420, Female, White
26421, Male, White
26422, Female, White
26423, Male, White
26424, Male, White
26425, Male, Amer-Indian-Eskimo
26426, Male, White
26427, Male, White
26428, Male, White
26429, Male, White
26430, Female, White
26431, Female, White
26432, Male, Asian-Pac-Islander
26433, Male, White
26434, Female, White
26435, Female, White
26436, Female, White
26437, Male, White
26438, Female, White
26439, Female, White
26440, Male, White
26441, Male, White
26442, Male, White
26443, Female, White
26444, Female, White
26445, Male, White
26446, Male, White
26447, Female, Asian-Pac-Islander
26448, Male, Black
26449, Male, Black
26450, Female, White
26451, Male, Black
26452, Male, White
26453, Male, White
26454, Female, White
26455, Male, White
26456, Male, White
26457, Male, Asian-Pac-Islander
26458, Male, White
26459, Male, White
26460, Female, Black
26461, Female, White
26462, Male, White
26463, Male, White
26464, Male, Black
26465, Male, White
26466, Male, White
26467, Male, White
26468, Male, White
26469, Male, White
26470, Male, White
26471, Male, White
26472, Male, White
26473, Male, White
26474, Female, White
26475, Female, Black
26476, Male, Asian-Pac-Islander
26477, Male, White
26478, Male, White
26479, Male, White
26480, Male, White
26481, Male, White
26482, Female, White
26483, Female, White
26484, Female, White
26485, Male, Black
26486, Female, White
26487, Male, White
26488, Female, White
26489, Female, White
26490, Female, Black
26491, Male, White
26492, Female, White
26493, Male, White
26494, Male, Asian-Pac-Islander
26495, Male, White
26496, Male, White
26497, Male, White
26498, Male, White
26499, Female, White
26500, Female, White
26501, Male, White
26502, Male, White
26503, Female, Other
26504, Male, Black
26505, Female, White
26506, Male, White
26507, Female, White
26508, Male, White
26509, Female, White
26510, Female, White
26511, Female, White
26512, Male, White
26513, Female, Black
26514, Male, White
26515, Male, White
26516, Male, White
26517, Female, White
26518, Female, Black
26519, Male, White
26520, Male, White
26521, Male, White
26522, Female, White
26523, Female, White
26524, Male, White
26525, Female, White
26526, Female, Black
26527, Male, White
26528, Male, White
26529, Male, Black
26530, Female, White
26531, Male, Black
26532, Female, Black
26533, Male, White
26534, Female, White
26535, Male, White
26536, Female, Black
26537, Female, White
26538, Female, White
26539, Male, White
26540, Female, White
26541, Female, White
26542, Male, White
26543, Male, White
26544, Female, White
26545, Male, Asian-Pac-Islander
26546, Female, White
26547, Female, White
26548, Male, White
26549, Male, White
26550, Female, White
26551, Female, White
26552, Female, Black
26553, Male, White
26554, Male, White
26555, Female, White
26556, Male, White
26557, Male, White
26558, Male, White
26559, Male, White
26560, Male, White
26561, Female, Black
26562, Male, White
26563, Female, White
26564, Male, White
26565, Male, White
26566, Female, Black
26567, Male, White
26568, Female, Asian-Pac-Islander
26569, Male, White
26570, Male, White
26571, Female, White
26572, Male, White
26573, Female, Black
26574, Female, Black
26575, Male, White
26576, Male, White
26577, Male, White
26578, Female, White
26579, Female, Black
26580, Female, Other
26581, Female, White
26582, Male, White
26583, Female, Black
26584, Male, White
26585, Female, White
26586, Female, White
26587, Female, White
26588, Female, Other
26589, Male, Amer-Indian-Eskimo
26590, Female, White
26591, Female, White
26592, Male, White
26593, Female, Black
26594, Male, White
26595, Male, White
26596, Male, White
26597, Male, White
26598, Female, White
26599, Female, White
26600, Male, White
26601, Female, White
26602, Female, White
26603, Male, Black
26604, Male, White
26605, Male, White
26606, Male, Asian-Pac-Islander
26607, Female, White
26608, Female, White
26609, Female, White
26610, Female, Black
26611, Female, White
26612, Female, Black
26613, Female, Black
26614, Male, White
26615, Male, White
26616, Male, Black
26617, Male, White
26618, Male, White
26619, Female, White
26620, Female, Black
26621, Male, Black
26622, Female, White
26623, Male, White
26624, Female, White
26625, Male, White
26626, Male, White
26627, Male, White
26628, Male, White
26629, Male, White
26630, Female, White
26631, Male, White
26632, Female, White
26633, Female, White
26634, Female, White
26635, Male, White
26636, Male, White
26637, Female, White
26638, Male, White
26639, Male, White
26640, Female, White
26641, Female, White
26642, Male, White
26643, Female, White
26644, Female, Black
26645, Male, White
26646, Male, White
26647, Male, White
26648, Male, White
26649, Male, Asian-Pac-Islander
26650, Female, White
26651, Female, Other
26652, Male, White
26653, Female, White
26654, Male, White
26655, Male, White
26656, Male, White
26657, Male, White
26658, Male, Black
26659, Female, Other
26660, Female, White
26661, Male, White
26662, Male, White
26663, Female, White
26664, Female, White
26665, Male, White
26666, Female, White
26667, Female, White
26668, Male, White
26669, Male, White
26670, Male, White
26671, Female, White
26672, Male, White
26673, Male, White
26674, Male, White
26675, Female, Black
26676, Female, White
26677, Male, White
26678, Male, White
26679, Male, White
26680, Female, White
26681, Female, White
26682, Female, White
26683, Male, White
26684, Male, White
26685, Female, White
26686, Female, Asian-Pac-Islander
26687, Male, Black
26688, Female, Asian-Pac-Islander
26689, Male, White
26690, Male, White
26691, Male, White
26692, Male, Black
26693, Male, Black
26694, Female, White
26695, Male, White
26696, Male, White
26697, Male, White
26698, Female, White
26699, Female, White
26700, Male, White
26701, Male, White
26702, Male, White
26703, Male, White
26704, Male, White
26705, Female, White
26706, Female, White
26707, Male, White
26708, Female, White
26709, Female, White
26710, Male, White
26711, Male, White
26712, Male, White
26713, Male, White
26714, Male, White
26715, Male, White
26716, Male, White
26717, Male, White
26718, Female, White
26719, Female, Black
26720, Female, White
26721, Male, White
26722, Male, White
26723, Female, White
26724, Male, White
26725, Female, White
26726, Male, White
26727, Male, White
26728, Male, Asian-Pac-Islander
26729, Male, White
26730, Male, White
26731, Female, White
26732, Male, White
26733, Male, White
26734, Male, White
26735, Male, White
26736, Male, White
26737, Female, White
26738, Female, White
26739, Female, White
26740, Female, White
26741, Female, White
26742, Male, White
26743, Female, White
26744, Male, White
26745, Male, White
26746, Female, White
26747, Female, White
26748, Male, White
26749, Female, White
26750, Female, White
26751, Male, White
26752, Male, White
26753, Male, White
26754, Male, Asian-Pac-Islander
26755, Male, White
26756, Male, White
26757, Male, White
26758, Male, White
26759, Male, White
26760, Female, White
26761, Female, White
26762, Male, Asian-Pac-Islander
26763, Male, Black
26764, Male, White
26765, Male, White
26766, Male, White
26767, Male, White
26768, Female, White
26769, Male, White
26770, Male, White
26771, Female, White
26772, Male, White
26773, Male, White
26774, Female, White
26775, Female, White
26776, Male, White
26777, Female, Asian-Pac-Islander
26778, Female, White
26779, Female, White
26780, Male, White
26781, Female, Black
26782, Male, White
26783, Female, White
26784, Female, White
26785, Male, White
26786, Male, Black
26787, Male, White
26788, Female, White
26789, Male, White
26790, Male, White
26791, Male, Black
26792, Male, Asian-Pac-Islander
26793, Male, White
26794, Female, Black
26795, Male, White
26796, Male, White
26797, Male, White
26798, Male, White
26799, Female, White
26800, Male, White
26801, Female, White
26802, Male, White
26803, Male, White
26804, Male, White
26805, Female, White
26806, Male, White
26807, Male, White
26808, Male, White
26809, Female, White
26810, Male, White
26811, Female, White
26812, Male, White
26813, Female, White
26814, Male, White
26815, Male, White
26816, Male, White
26817, Male, Black
26818, Male, White
26819, Male, White
26820, Female, Black
26821, Male, Black
26822, Male, White
26823, Female, White
26824, Female, White
26825, Male, White
26826, Male, White
26827, Male, White
26828, Male, White
26829, Male, White
26830, Male, White
26831, Male, White
26832, Female, White
26833, Female, Black
26834, Male, White
26835, Male, White
26836, Male, White
26837, Male, White
26838, Female, White
26839, Male, White
26840, Male, White
26841, Female, Black
26842, Female, White
26843, Male, White
26844, Male, White
26845, Male, White
26846, Female, White
26847, Male, White
26848, Male, Black
26849, Male, White
26850, Male, White
26851, Male, White
26852, Male, Black
26853, Male, White
26854, Male, White
26855, Female, Black
26856, Male, White
26857, Male, White
26858, Male, White
26859, Male, White
26860, Male, White
26861, Female, White
26862, Male, Asian-Pac-Islander
26863, Male, White
26864, Female, White
26865, Male, White
26866, Female, White
26867, Female, Black
26868, Male, Black
26869, Female, Black
26870, Male, White
26871, Male, White
26872, Male, White
26873, Male, White
26874, Male, White
26875, Male, White
26876, Male, White
26877, Male, White
26878, Male, Asian-Pac-Islander
26879, Male, Asian-Pac-Islander
26880, Male, White
26881, Male, White
26882, Male, White
26883, Male, White
26884, Male, White
26885, Male, White
26886, Male, White
26887, Male, White
26888, Male, White
26889, Male, White
26890, Male, White
26891, Male, White
26892, Female, White
26893, Male, White
26894, Female, White
26895, Female, Black
26896, Male, White
26897, Male, White
26898, Female, Other
26899, Male, White
26900, Male, Black
26901, Female, Amer-Indian-Eskimo
26902, Male, Asian-Pac-Islander
26903, Male, White
26904, Female, Asian-Pac-Islander
26905, Male, White
26906, Male, White
26907, Female, Black
26908, Female, White
26909, Male, Black
26910, Male, Black
26911, Male, White
26912, Male, White
26913, Male, White
26914, Male, White
26915, Male, White
26916, Female, White
26917, Female, White
26918, Female, Black
26919, Male, White
26920, Male, White
26921, Female, White
26922, Male, Asian-Pac-Islander
26923, Male, White
26924, Female, Black
26925, Male, White
26926, Male, Black
26927, Female, White
26928, Male, Black
26929, Male, White
26930, Male, White
26931, Male, Black
26932, Male, White
26933, Male, White
26934, Male, White
26935, Female, White
26936, Male, White
26937, Male, White
26938, Male, White
26939, Male, White
26940, Female, White
26941, Male, White
26942, Female, White
26943, Male, White
26944, Male, White
26945, Female, White
26946, Male, White
26947, Female, White
26948, Female, White
26949, Male, White
26950, Female, White
26951, Female, White
26952, Male, White
26953, Male, White
26954, Female, White
26955, Male, Black
26956, Female, White
26957, Female, White
26958, Male, White
26959, Male, White
26960, Male, White
26961, Female, White
26962, Female, White
26963, Female, White
26964, Female, White
26965, Male, Black
26966, Male, White
26967, Male, White
26968, Male, White
26969, Male, White
26970, Female, White
26971, Male, White
26972, Male, Asian-Pac-Islander
26973, Male, White
26974, Male, White
26975, Male, White
26976, Female, White
26977, Female, White
26978, Female, White
26979, Male, Black
26980, Male, White
26981, Male, White
26982, Male, White
26983, Male, White
26984, Male, Other
26985, Male, White
26986, Male, White
26987, Male, White
26988, Male, White
26989, Male, White
26990, Female, White
26991, Female, Black
26992, Male, White
26993, Male, White
26994, Male, White
26995, Male, White
26996, Male, White
26997, Male, White
26998, Male, Black
26999, Female, Black
27000, Male, White
27001, Female, White
27002, Male, Asian-Pac-Islander
27003, Male, White
27004, Female, White
27005, Male, White
27006, Female, Black
27007, Male, Asian-Pac-Islander
27008, Female, White
27009, Female, White
27010, Male, White
27011, Female, White
27012, Female, White
27013, Female, White
27014, Male, White
27015, Male, White
27016, Male, White
27017, Male, White
27018, Female, Black
27019, Female, White
27020, Female, White
27021, Male, White
27022, Male, White
27023, Male, White
27024, Female, White
27025, Male, Black
27026, Male, Asian-Pac-Islander
27027, Male, White
27028, Male, White
27029, Male, Black
27030, Male, White
27031, Female, White
27032, Male, White
27033, Female, Asian-Pac-Islander
27034, Male, White
27035, Female, White
27036, Male, White
27037, Male, White
27038, Female, White
27039, Male, White
27040, Female, White
27041, Male, White
27042, Female, White
27043, Male, Black
27044, Male, White
27045, Female, White
27046, Female, Asian-Pac-Islander
27047, Male, White
27048, Female, White
27049, Male, White
27050, Male, White
27051, Female, White
27052, Male, White
27053, Male, White
27054, Female, White
27055, Male, White
27056, Female, Asian-Pac-Islander
27057, Male, White
27058, Female, White
27059, Male, White
27060, Female, White
27061, Male, White
27062, Male, White
27063, Female, White
27064, Male, Black
27065, Male, White
27066, Female, Black
27067, Male, White
27068, Male, White
27069, Male, White
27070, Male, White
27071, Male, Asian-Pac-Islander
27072, Female, Other
27073, Female, White
27074, Male, White
27075, Male, White
27076, Male, White
27077, Female, White
27078, Male, White
27079, Male, Black
27080, Female, White
27081, Male, White
27082, Male, White
27083, Male, Amer-Indian-Eskimo
27084, Male, White
27085, Male, White
27086, Male, Black
27087, Female, White
27088, Male, White
27089, Male, White
27090, Male, White
27091, Male, White
27092, Male, White
27093, Male, White
27094, Male, White
27095, Female, White
27096, Female, White
27097, Female, Black
27098, Male, White
27099, Male, White
27100, Male, White
27101, Male, White
27102, Male, White
27103, Male, White
27104, Female, Black
27105, Male, White
27106, Male, White
27107, Male, Black
27108, Male, White
27109, Male, White
27110, Female, White
27111, Male, White
27112, Male, White
27113, Male, White
27114, Female, Black
27115, Male, White
27116, Male, White
27117, Male, White
27118, Male, White
27119, Female, White
27120, Male, White
27121, Female, Black
27122, Female, White
27123, Female, White
27124, Male, White
27125, Male, White
27126, Female, White
27127, Male, White
27128, Male, White
27129, Male, White
27130, Female, White
27131, Male, White
27132, Male, White
27133, Female, White
27134, Female, White
27135, Female, Asian-Pac-Islander
27136, Male, White
27137, Male, White
27138, Female, White
27139, Male, White
27140, Male, White
27141, Male, White
27142, Male, White
27143, Male, White
27144, Male, Black
27145, Male, Black
27146, Female, White
27147, Female, White
27148, Female, Black
27149, Male, White
27150, Female, White
27151, Male, White
27152, Female, White
27153, Female, White
27154, Male, White
27155, Male, Black
27156, Male, White
27157, Female, White
27158, Female, White
27159, Male, White
27160, Male, White
27161, Male, White
27162, Female, White
27163, Male, White
27164, Male, White
27165, Male, White
27166, Male, White
27167, Male, White
27168, Male, White
27169, Female, Black
27170, Female, Asian-Pac-Islander
27171, Male, White
27172, Female, White
27173, Female, White
27174, Male, White
27175, Female, White
27176, Male, White
27177, Female, Black
27178, Male, White
27179, Female, White
27180, Male, Other
27181, Male, White
27182, Male, White
27183, Male, White
27184, Female, White
27185, Male, Black
27186, Male, White
27187, Male, White
27188, Male, White
27189, Female, White
27190, Female, White
27191, Male, White
27192, Female, White
27193, Male, White
27194, Female, White
27195, Male, White
27196, Female, White
27197, Female, White
27198, Female, White
27199, Female, White
27200, Male, White
27201, Male, White
27202, Male, White
27203, Male, White
27204, Female, Black
27205, Female, Black
27206, Male, Black
27207, Male, Amer-Indian-Eskimo
27208, Female, White
27209, Male, White
27210, Male, White
27211, Male, White
27212, Male, White
27213, Male, White
27214, Male, Asian-Pac-Islander
27215, Female, White
27216, Female, White
27217, Male, White
27218, Male, White
27219, Male, White
27220, Male, White
